epoch,accuracy_train,accuracy_test
702,0.4133727252483368,0.42983752489089966
703,0.42113038897514343,0.42983752489089966
704,0.4303657114505768,0.4290989637374878
705,0.40893977880477905,0.4290989637374878
706,0.42020687460899353,0.4290989637374878
707,0.41595861315727234,0.42983752489089966
708,0.4109715521335602,0.43057605624198914
709,0.4242704212665558,0.42983752489089966
710,0.42685630917549133,0.42983752489089966
711,0.41558921337127686,0.42983752489089966
712,0.40616917610168457,0.43057605624198914
713,0.4148503839969635,0.43205317854881287
714,0.4087550938129425,0.43279173970222473
715,0.422977477312088,0.43279173970222473
716,0.41374215483665466,0.4335302710533142
717,0.4200221598148346,0.4335302710533142
718,0.4218692183494568,0.4335302710533142
719,0.417620986700058,0.43279173970222473
720,0.4172515571117401,0.4342688322067261
721,0.4139268696308136,0.4342688322067261
722,0.4209457039833069,0.4342688322067261
723,0.4239009916782379,0.43500739336013794
724,0.41891393065452576,0.43500739336013794
725,0.4233468770980835,0.4342688322067261
726,0.42020687460899353,0.4342688322067261
727,0.4220539331436157,0.4335302710533142
728,0.4157739281654358,0.43279173970222473
729,0.42020687460899353,0.43279173970222473
730,0.43073514103889465,0.4335302710533142
731,0.41226449608802795,0.4335302710533142
732,0.43258219957351685,0.4335302710533142
733,0.4142962694168091,0.4335302710533142
734,0.42131510376930237,0.4335302710533142
735,0.4233468770980835,0.4335302710533142
736,0.4190986454486847,0.4335302710533142
737,0.42353159189224243,0.4342688322067261
738,0.4333210289478302,0.4335302710533142
739,0.41688215732574463,0.4342688322067261
740,0.41466566920280457,0.43500739336013794
741,0.41983744502067566,0.43500739336013794
742,0.42039158940315247,0.4335302710533142
743,0.4351680874824524,0.4342688322067261
744,0.4266715943813324,0.4342688322067261
745,0.4272257089614868,0.43279173970222473
746,0.4102327227592468,0.4335302710533142
747,0.42463982105255127,0.43279173970222473
748,0.42741042375564575,0.4342688322067261
749,0.42131510376930237,0.4342688322067261
750,0.4187292158603668,0.4342688322067261
751,0.4161433279514313,0.43500739336013794
752,0.4227927625179291,0.4357459247112274
753,0.4220539331436157,0.4364844858646393
754,0.4281492531299591,0.4357459247112274
755,0.41688215732574463,0.4357459247112274
756,0.41521981358528137,0.4357459247112274
757,0.42408570647239685,0.4357459247112274
758,0.429072767496109,0.4357459247112274
759,0.42833393812179565,0.4357459247112274
760,0.4161433279514313,0.4364844858646393
761,0.4187292158603668,0.4357459247112274
762,0.4253786504268646,0.43722304701805115
763,0.42076098918914795,0.43722304701805115
764,0.4242704212665558,0.437961608171463
765,0.43258219957351685,0.4387001395225525
766,0.43073514103889465,0.437961608171463
767,0.4185445010662079,0.43722304701805115
768,0.4248245358467102,0.437961608171463
769,0.42168453335762024,0.43943870067596436
770,0.42833393812179565,0.43943870067596436
771,0.4082009494304657,0.4387001395225525
772,0.431473970413208,0.43943870067596436
773,0.431473970413208,0.4401772618293762
774,0.42353159189224243,0.4401772618293762
775,0.4194680452346802,0.43943870067596436
776,0.4333210289478302,0.4409157931804657
777,0.4148503839969635,0.4409157931804657
778,0.4303657114505768,0.44239291548728943
779,0.42777982354164124,0.4431314766407013
780,0.43073514103889465,0.4431314766407013
781,0.4190986454486847,0.44387000799179077
782,0.41595861315727234,0.4431314766407013
783,0.4270409941673279,0.44387000799179077
784,0.42316216230392456,0.4431314766407013
785,0.4320280849933624,0.44165435433387756
786,0.4275951385498047,0.4401772618293762
787,0.42223864793777466,0.4409157931804657
788,0.4242704212665558,0.4401772618293762
789,0.4181751012802124,0.43943870067596436
790,0.42463982105255127,0.43943870067596436
791,0.4294421970844269,0.4409157931804657
792,0.4263021647930145,0.4409157931804657
793,0.42981159687042236,0.4409157931804657
794,0.4294421970844269,0.44165435433387756
795,0.4263021647930145,0.44165435433387756
796,0.432212769985199,0.44387000799179077
797,0.426117479801178,0.44239291548728943
798,0.423716276884079,0.4431314766407013
799,0.42833393812179565,0.4431314766407013
800,0.4360916018486023,0.44460856914520264
801,0.4275951385498047,0.44460856914520264
802,0.4309198260307312,0.44387000799179077
803,0.41651275753974915,0.44387000799179077
804,0.41651275753974915,0.4453471302986145
805,0.43498337268829346,0.446085661649704
806,0.4178057014942169,0.446085661649704
807,0.4200221598148346,0.4475627839565277
808,0.4251939356327057,0.4483013153076172
809,0.4357222020626068,0.4475627839565277
810,0.426117479801178,0.44903987646102905
811,0.4323974847793579,0.4483013153076172
812,0.4312892556190491,0.4483013153076172
813,0.4266715943813324,0.4483013153076172
814,0.4287033677101135,0.4483013153076172
815,0.4323974847793579,0.4483013153076172
816,0.4251939356327057,0.4497784376144409
817,0.42685630917549133,0.4497784376144409
818,0.4305504262447357,0.4497784376144409
819,0.43442925810813904,0.4497784376144409
820,0.43018102645874023,0.44903987646102905
821,0.4336904287338257,0.4505169987678528
822,0.412079781293869,0.4497784376144409
823,0.42556336522102356,0.4483013153076172
824,0.4336904287338257,0.44682422280311584
825,0.44107869267463684,0.4483013153076172
826,0.4272257089614868,0.4483013153076172
827,0.4257480502128601,0.4483013153076172
828,0.4336904287338257,0.44682422280311584
829,0.4303657114505768,0.44682422280311584
830,0.4351680874824524,0.44682422280311584
831,0.43350571393966675,0.44682422280311584
832,0.426117479801178,0.4483013153076172
833,0.4327669143676758,0.4475627839565277
834,0.43073514103889465,0.4475627839565277
835,0.4270409941673279,0.4475627839565277
836,0.4379386901855469,0.4475627839565277
837,0.42223864793777466,0.446085661649704
838,0.434613972902298,0.446085661649704
839,0.43073514103889465,0.4475627839565277
840,0.4251939356327057,0.44682422280311584
841,0.4360916018486023,0.44682422280311584
842,0.4190986454486847,0.4475627839565277
843,0.432212769985199,0.4483013153076172
844,0.4347986578941345,0.44903987646102905
845,0.43110454082489014,0.44903987646102905
846,0.4379386901855469,0.4475627839565277
847,0.4242704212665558,0.44903987646102905
848,0.43073514103889465,0.44903987646102905
849,0.44403398036956787,0.4475627839565277
850,0.4270409941673279,0.44682422280311584
851,0.43110454082489014,0.4475627839565277
852,0.4384928047657013,0.4475627839565277
853,0.4342445433139801,0.44682422280311584
854,0.432212769985199,0.44682422280311584
855,0.44255632162094116,0.4475627839565277
856,0.4285186529159546,0.44682422280311584
857,0.437569260597229,0.446085661649704
858,0.43738454580307007,0.446085661649704
859,0.42741042375564575,0.4453471302986145
860,0.4336904287338257,0.446085661649704
861,0.4166974425315857,0.44460856914520264
862,0.42685630917549133,0.44460856914520264
863,0.42925748229026794,0.4453471302986145
864,0.4327669143676758,0.44460856914520264
865,0.42833393812179565,0.4453471302986145
866,0.42777982354164124,0.4453471302986145
867,0.43627631664276123,0.4475627839565277
868,0.43295159935951233,0.4475627839565277
869,0.4456963539123535,0.4475627839565277
870,0.4323974847793579,0.446085661649704
871,0.4370151460170746,0.446085661649704
872,0.4299963116645813,0.446085661649704
873,0.43775397539138794,0.446085661649704
874,0.434613972902298,0.44682422280311584
875,0.431473970413208,0.446085661649704
876,0.4318433701992035,0.44682422280311584
877,0.437569260597229,0.4475627839565277
878,0.4371998608112335,0.44682422280311584
879,0.44107869267463684,0.4475627839565277
880,0.4351680874824524,0.4475627839565277
881,0.43405985832214355,0.4475627839565277
882,0.43867748975753784,0.44682422280311584
883,0.44107869267463684,0.44682422280311584
884,0.43683043122291565,0.44682422280311584
885,0.4408939778804779,0.44682422280311584
886,0.43313631415367126,0.446085661649704
887,0.43923163414001465,0.446085661649704
888,0.44403398036956787,0.44682422280311584
889,0.4381233751773834,0.446085661649704
890,0.4394163191318512,0.446085661649704
891,0.43018102645874023,0.446085661649704
892,0.44625046849250793,0.446085661649704
893,0.4342445433139801,0.446085661649704
894,0.43646103143692017,0.4483013153076172
895,0.4390469193458557,0.44903987646102905
896,0.43535280227661133,0.44903987646102905
897,0.4370151460170746,0.44903987646102905
898,0.43110454082489014,0.44903987646102905
899,0.43350571393966675,0.44903987646102905
900,0.4333210289478302,0.4483013153076172
901,0.43295159935951233,0.4483013153076172
902,0.4475434124469757,0.44903987646102905
903,0.43295159935951233,0.4505169987678528
904,0.4320280849933624,0.45125553011894226
905,0.4421869218349457,0.45125553011894226
906,0.43775397539138794,0.45125553011894226
907,0.43018102645874023,0.4505169987678528
908,0.45049870014190674,0.4505169987678528
909,0.44311046600341797,0.4505169987678528
910,0.4336904287338257,0.4497784376144409
911,0.4427410364151001,0.4497784376144409
912,0.4418175220489502,0.44903987646102905
913,0.4263021647930145,0.44903987646102905
914,0.43867748975753784,0.4497784376144409
915,0.4390469193458557,0.4483013153076172
916,0.4436645805835724,0.4483013153076172
917,0.44163280725479126,0.4483013153076172
918,0.4447728097438812,0.4475627839565277
919,0.44070926308631897,0.44682422280311584
920,0.4327669143676758,0.44682422280311584
921,0.4305504262447357,0.446085661649704
922,0.4355374872684479,0.446085661649704
923,0.44107869267463684,0.446085661649704
924,0.43775397539138794,0.4475627839565277
925,0.43258219957351685,0.4483013153076172
926,0.4423716366291046,0.4475627839565277
927,0.44384926557540894,0.4475627839565277
928,0.4418175220489502,0.4475627839565277
929,0.4466198682785034,0.4475627839565277
930,0.44107869267463684,0.4475627839565277
931,0.4299963116645813,0.4475627839565277
932,0.44015514850616455,0.4483013153076172
933,0.4473586976528168,0.4483013153076172
934,0.44920575618743896,0.4483013153076172
935,0.4394163191318512,0.446085661649704
936,0.44625046849250793,0.4453471302986145
937,0.4421869218349457,0.4453471302986145
938,0.44070926308631897,0.4453471302986145
939,0.4445880949497223,0.4453471302986145
940,0.4399704337120056,0.4453471302986145
941,0.43590691685676575,0.4453471302986145
942,0.4497598707675934,0.4431314766407013
943,0.4436645805835724,0.44460856914520264
944,0.43535280227661133,0.44387000799179077
945,0.45382341742515564,0.44387000799179077
946,0.4347986578941345,0.44460856914520264
947,0.4503140151500702,0.44460856914520264
948,0.4451422095298767,0.4453471302986145
949,0.44292575120925903,0.4453471302986145
950,0.4342445433139801,0.44460856914520264
951,0.44200220704078674,0.4453471302986145
952,0.44920575618743896,0.446085661649704
953,0.44311046600341797,0.446085661649704
954,0.43830808997154236,0.4453471302986145
955,0.43978574872016907,0.4453471302986145
956,0.44347986578941345,0.4453471302986145
957,0.4455116391181946,0.44460856914520264
958,0.4423716366291046,0.44460856914520264
959,0.44200220704078674,0.4431314766407013
960,0.4480975270271301,0.4431314766407013
961,0.45142224431037903,0.44239291548728943
962,0.4582563638687134,0.44239291548728943
963,0.4342445433139801,0.44239291548728943
964,0.44532692432403564,0.44165435433387756
965,0.44717398285865784,0.44165435433387756
966,0.44588103890419006,0.44165435433387756
967,0.43978574872016907,0.44239291548728943
968,0.43960103392601013,0.4431314766407013
969,0.43867748975753784,0.44387000799179077
970,0.4564093053340912,0.4431314766407013
971,0.4473586976528168,0.44239291548728943
972,0.4488363564014435,0.44239291548728943
973,0.4418175220489502,0.44239291548728943
974,0.4447728097438812,0.44239291548728943
975,0.44255632162094116,0.44165435433387756
976,0.4432951509952545,0.44165435433387756
977,0.44865164160728455,0.44165435433387756
978,0.4484669268131256,0.44165435433387756
979,0.44865164160728455,0.44239291548728943
980,0.4508681297302246,0.4431314766407013
981,0.4379386901855469,0.4431314766407013
982,0.4388622045516968,0.4431314766407013
983,0.44403398036956787,0.44239291548728943
984,0.4506834149360657,0.44239291548728943
985,0.4418175220489502,0.44239291548728943
986,0.4469892978668213,0.44165435433387756
987,0.44532692432403564,0.44165435433387756
988,0.4455116391181946,0.44239291548728943
989,0.4490210711956024,0.44239291548728943
990,0.44440340995788574,0.44239291548728943
991,0.432212769985199,0.44165435433387756
992,0.44015514850616455,0.44165435433387756
993,0.44865164160728455,0.44165435433387756
994,0.44625046849250793,0.44165435433387756
995,0.4469892978668213,0.44165435433387756
996,0.44163280725479126,0.44165435433387756
997,0.44588103890419006,0.44165435433387756
998,0.43978574872016907,0.4431314766407013
999,0.45160695910453796,0.44239291548728943
1000,0.4488363564014435,0.44165435433387756
1001,0.4503140151500702,0.44239291548728943
1002,0.4521610736846924,0.44165435433387756
1003,0.4497598707675934,0.44165435433387756
1004,0.45197635889053345,0.44165435433387756
1005,0.44292575120925903,0.4409157931804657
1006,0.44495752453804016,0.44165435433387756
1007,0.44311046600341797,0.44239291548728943
1008,0.44292575120925903,0.44239291548728943
1009,0.44311046600341797,0.4409157931804657
1010,0.4423716366291046,0.4409157931804657
1011,0.44588103890419006,0.4409157931804657
1012,0.4408939778804779,0.44165435433387756
1013,0.4455116391181946,0.44239291548728943
1014,0.44070926308631897,0.44239291548728943
1015,0.4499445855617523,0.44239291548728943
1016,0.44532692432403564,0.44165435433387756
1017,0.4517916440963745,0.4409157931804657
1018,0.4456963539123535,0.44239291548728943
1019,0.4493904709815979,0.44239291548728943
1020,0.44070926308631897,0.44239291548728943
1021,0.4445880949497223,0.44239291548728943
1022,0.44588103890419006,0.44239291548728943
1023,0.45197635889053345,0.4409157931804657
1024,0.4499445855617523,0.4409157931804657
1025,0.4506834149360657,0.44239291548728943
1026,0.44311046600341797,0.44239291548728943
1027,0.4497598707675934,0.44165435433387756
1028,0.4541928470134735,0.4431314766407013
1029,0.4456963539123535,0.44165435433387756
1030,0.4573328495025635,0.44165435433387756
1031,0.4532693028450012,0.4409157931804657
1032,0.4493904709815979,0.4409157931804657
1033,0.45253047347068787,0.4409157931804657
1034,0.45253047347068787,0.44165435433387756
1035,0.45012930035591125,0.44165435433387756
1036,0.4532693028450012,0.44165435433387756
1037,0.45160695910453796,0.4409157931804657
1038,0.45160695910453796,0.4409157931804657
1039,0.4466198682785034,0.4409157931804657
1040,0.45714813470840454,0.4401772618293762
1041,0.4484669268131256,0.4409157931804657
1042,0.45345401763916016,0.4409157931804657
1043,0.45345401763916016,0.4401772618293762
1044,0.44015514850616455,0.4409157931804657
1045,0.4490210711956024,0.44165435433387756
1046,0.4414480924606323,0.44165435433387756
1047,0.4488363564014435,0.4409157931804657
1048,0.4521610736846924,0.4409157931804657
1049,0.45345401763916016,0.44165435433387756
1050,0.4565940201282501,0.4409157931804657
1051,0.44772809743881226,0.4409157931804657
1052,0.44828224182128906,0.4409157931804657
1053,0.44625046849250793,0.4409157931804657
1054,0.45345401763916016,0.4409157931804657
1055,0.44625046849250793,0.4409157931804657
1056,0.4551163613796234,0.4401772618293762
1057,0.45714813470840454,0.4401772618293762
1058,0.4582563638687134,0.4401772618293762
1059,0.4532693028450012,0.4401772618293762
1060,0.463058739900589,0.4409157931804657
1061,0.45677873492240906,0.4401772618293762
1062,0.4554857909679413,0.4401772618293762
1063,0.4540081322193146,0.4409157931804657
1064,0.4575175344944,0.4409157931804657
1065,0.45437753200531006,0.4409157931804657
1066,0.4506834149360657,0.4401772618293762
1067,0.44311046600341797,0.43943870067596436
1068,0.45234575867652893,0.437961608171463
1069,0.4488363564014435,0.4387001395225525
1070,0.4517916440963745,0.43943870067596436
1071,0.4564093053340912,0.4401772618293762
1072,0.45345401763916016,0.4409157931804657
1073,0.45714813470840454,0.43943870067596436
1074,0.4564093053340912,0.43943870067596436
1075,0.4565940201282501,0.43943870067596436
1076,0.4466198682785034,0.43943870067596436
1077,0.4588104784488678,0.4401772618293762
1078,0.4536387026309967,0.4401772618293762
1079,0.4488363564014435,0.43943870067596436
1080,0.4506834149360657,0.4387001395225525
1081,0.4584410786628723,0.4387001395225525
1082,0.45770224928855896,0.4387001395225525
1083,0.45197635889053345,0.4387001395225525
1084,0.4512375295162201,0.43943870067596436
1085,0.4503140151500702,0.43943870067596436
1086,0.45142224431037903,0.4387001395225525
1087,0.4451422095298767,0.4387001395225525
1088,0.45253047347068787,0.4387001395225525
1089,0.4447728097438812,0.4387001395225525
1090,0.45917990803718567,0.4387001395225525
1091,0.45530107617378235,0.43943870067596436
1092,0.4455116391181946,0.4387001395225525
1093,0.4632434546947479,0.437961608171463
1094,0.45160695910453796,0.43722304701805115
1095,0.4615810811519623,0.43722304701805115
1096,0.45770224928855896,0.43722304701805115
1097,0.4641669690608978,0.437961608171463
1098,0.4578869640827179,0.437961608171463
1099,0.45862579345703125,0.4387001395225525
1100,0.46195051074028015,0.4387001395225525
1101,0.454562246799469,0.4387001395225525
1102,0.45899519324302673,0.43943870067596436
1103,0.4499445855617523,0.43943870067596436
1104,0.4564093053340912,0.43943870067596436
1105,0.45585519075393677,0.4401772618293762
1106,0.4508681297302246,0.4401772618293762
1107,0.44532692432403564,0.4401772618293762
1108,0.4464351534843445,0.4387001395225525
1109,0.4626893103122711,0.4401772618293762
1110,0.4475434124469757,0.4401772618293762
1111,0.4560399055480957,0.4401772618293762
1112,0.4521610736846924,0.4409157931804657
1113,0.4540081322193146,0.4401772618293762
1114,0.4484669268131256,0.43943870067596436
1115,0.45677873492240906,0.4387001395225525
1116,0.44532692432403564,0.437961608171463
1117,0.4469892978668213,0.4387001395225525
1118,0.4512375295162201,0.437961608171463
1119,0.45770224928855896,0.437961608171463
1120,0.4588104784488678,0.437961608171463
1121,0.46010342240333557,0.437961608171463
1122,0.46601402759552,0.43722304701805115
1123,0.44625046849250793,0.4364844858646393
1124,0.46010342240333557,0.43500739336013794
1125,0.45160695910453796,0.43500739336013794
1126,0.459918737411499,0.4342688322067261
1127,0.45567047595977783,0.43279173970222473
1128,0.46139636635780334,0.43279173970222473
1129,0.4669375717639923,0.43279173970222473
1130,0.45345401763916016,0.4335302710533142
1131,0.4506834149360657,0.4342688322067261
1132,0.4549316465854645,0.43500739336013794
1133,0.4564093053340912,0.43500739336013794
1134,0.4593646228313446,0.43500739336013794
1135,0.4636128544807434,0.4342688322067261
1136,0.45530107617378235,0.43500739336013794
1137,0.4641669690608978,0.43500739336013794
1138,0.4650905132293701,0.4335302710533142
1139,0.46250462532043457,0.4335302710533142
1140,0.4536387026309967,0.4335302710533142
1141,0.45567047595977783,0.43279173970222473
1142,0.44957518577575684,0.43279173970222473
1143,0.46010342240333557,0.43722304701805115
1144,0.45622459053993225,0.4364844858646393
1145,0.4650905132293701,0.43500739336013794
1146,0.44865164160728455,0.43500739336013794
1147,0.46287402510643005,0.4342688322067261
1148,0.4484669268131256,0.43500739336013794
1149,0.4626893103122711,0.4357459247112274
1150,0.4549316465854645,0.43500739336013794
1151,0.4602881371974945,0.43500739336013794
1152,0.4517916440963745,0.4357459247112274
1153,0.45677873492240906,0.4357459247112274
1154,0.4588104784488678,0.4357459247112274
1155,0.45382341742515564,0.4357459247112274
1156,0.4560399055480957,0.43722304701805115
1157,0.4578869640827179,0.43722304701805115
1158,0.46619874238967896,0.43722304701805115
1159,0.4517916440963745,0.43722304701805115
1160,0.45807167887687683,0.4364844858646393
1161,0.4636128544807434,0.4364844858646393
1162,0.4573328495025635,0.43722304701805115
1163,0.4634281396865845,0.43722304701805115
1164,0.4584410786628723,0.43722304701805115
1165,0.46582934260368347,0.437961608171463
1166,0.4565940201282501,0.437961608171463
1167,0.4493904709815979,0.43722304701805115
1168,0.4626893103122711,0.43722304701805115
1169,0.4636128544807434,0.43722304701805115
1170,0.46102696657180786,0.4364844858646393
1171,0.4536387026309967,0.4364844858646393
1172,0.4697081744670868,0.43722304701805115
1173,0.46102696657180786,0.4364844858646393
1174,0.4575175344944,0.4364844858646393
1175,0.46250462532043457,0.4364844858646393
1176,0.4597340226173401,0.4364844858646393
1177,0.45474696159362793,0.43722304701805115
1178,0.45289990305900574,0.43722304701805115
1179,0.468415230512619,0.4364844858646393
1180,0.46195051074028015,0.4364844858646393
1181,0.45530107617378235,0.4357459247112274
1182,0.4649057984352112,0.43500739336013794
1183,0.4669375717639923,0.43722304701805115
1184,0.4667528569698334,0.4364844858646393
1185,0.46859991550445557,0.4364844858646393
1186,0.46712228655815125,0.4357459247112274
1187,0.4615810811519623,0.43500739336013794
1188,0.46601402759552,0.4364844858646393
1189,0.4597340226173401,0.43722304701805115
1190,0.4649057984352112,0.4364844858646393
1191,0.45585519075393677,0.4364844858646393
1192,0.46231991052627563,0.4364844858646393
1193,0.4617657959461212,0.43722304701805115
1194,0.45917990803718567,0.43722304701805115
1195,0.46527519822120667,0.437961608171463
1196,0.459918737411499,0.4387001395225525
1197,0.46712228655815125,0.43722304701805115
1198,0.47192463278770447,0.43722304701805115
1199,0.45714813470840454,0.43722304701805115
1200,0.46102696657180786,0.43722304701805115
1201,0.4669375717639923,0.43943870067596436
1202,0.46435168385505676,0.4409157931804657
1203,0.4612116813659668,0.4409157931804657
1204,0.4626893103122711,0.4409157931804657
1205,0.46804580092430115,0.4409157931804657
1206,0.47414112091064453,0.4409157931804657
1207,0.46379756927490234,0.44239291548728943
1208,0.4667528569698334,0.44239291548728943
1209,0.45197635889053345,0.4409157931804657
1210,0.4682305157184601,0.4409157931804657
1211,0.4754340648651123,0.4401772618293762
1212,0.46250462532043457,0.4401772618293762
1213,0.4608422517776489,0.4401772618293762
1214,0.46564462780952454,0.43943870067596436
1215,0.4551163613796234,0.43943870067596436
1216,0.46472108364105225,0.43943870067596436
1217,0.46619874238967896,0.4401772618293762
1218,0.45917990803718567,0.4409157931804657
1219,0.46250462532043457,0.4431314766407013
1220,0.46379756927490234,0.4431314766407013
1221,0.4724787473678589,0.4431314766407013
1222,0.46195051074028015,0.4409157931804657
1223,0.4754340648651123,0.4409157931804657
1224,0.47414112091064453,0.4401772618293762
1225,0.463058739900589,0.4409157931804657
1226,0.46379756927490234,0.44165435433387756
1227,0.4717399477958679,0.44165435433387756
1228,0.4621351957321167,0.44239291548728943
1229,0.46601402759552,0.44239291548728943
1230,0.46195051074028015,0.44239291548728943
1231,0.4617657959461212,0.4431314766407013
1232,0.4641669690608978,0.44387000799179077
1233,0.4667528569698334,0.4431314766407013
1234,0.47432583570480347,0.4431314766407013
1235,0.4735870063304901,0.4409157931804657
1236,0.4678610861301422,0.44165435433387756
1237,0.46435168385505676,0.44239291548728943
1238,0.46139636635780334,0.44239291548728943
1239,0.4636128544807434,0.44239291548728943
1240,0.46656814217567444,0.44239291548728943
1241,0.454562246799469,0.44239291548728943
1242,0.4608422517776489,0.44165435433387756
1243,0.46712228655815125,0.44165435433387756
1244,0.46656814217567444,0.44165435433387756
1245,0.4673069715499878,0.44165435433387756
1246,0.4706316888332367,0.44165435433387756
1247,0.4687846302986145,0.44165435433387756
1248,0.45807167887687683,0.4409157931804657
1249,0.4734022915363312,0.44239291548728943
1250,0.4617657959461212,0.4431314766407013
1251,0.4612116813659668,0.44239291548728943
1252,0.4639822542667389,0.44165435433387756
1253,0.47451052069664,0.44239291548728943
1254,0.468415230512619,0.4431314766407013
1255,0.4763575792312622,0.4401772618293762
1256,0.4636128544807434,0.4401772618293762
1257,0.4678610861301422,0.4409157931804657
1258,0.4717399477958679,0.4409157931804657
1259,0.4560399055480957,0.4409157931804657
1260,0.47044700384140015,0.44165435433387756
1261,0.47284817695617676,0.44239291548728943
1262,0.48079055547714233,0.4431314766407013
1263,0.4693387448787689,0.4431314766407013
1264,0.4697081744670868,0.4431314766407013
1265,0.4667528569698334,0.44239291548728943
1266,0.4626893103122711,0.44165435433387756
1267,0.46527519822120667,0.4431314766407013
1268,0.4654599130153656,0.44387000799179077
1269,0.46656814217567444,0.44387000799179077
1270,0.468415230512619,0.44387000799179077
1271,0.46250462532043457,0.44460856914520264
1272,0.4678610861301422,0.4431314766407013
1273,0.46712228655815125,0.44239291548728943
1274,0.4791281819343567,0.44165435433387756
1275,0.46379756927490234,0.44239291548728943
1276,0.4702622890472412,0.44239291548728943
1277,0.46250462532043457,0.44239291548728943
1278,0.47414112091064453,0.44239291548728943
1279,0.46619874238967896,0.44239291548728943
1280,0.4739564061164856,0.44387000799179077
1281,0.4691540598869324,0.44387000799179077
1282,0.46749168634414673,0.44387000799179077
1283,0.47765052318573,0.44387000799179077
1284,0.46952345967292786,0.44460856914520264
1285,0.46952345967292786,0.44460856914520264
1286,0.46379756927490234,0.44387000799179077
1287,0.47857406735420227,0.44239291548728943
1288,0.4700775742530823,0.4431314766407013
1289,0.46749168634414673,0.4431314766407013
1290,0.47192463278770447,0.4431314766407013
1291,0.47284817695617676,0.44387000799179077
1292,0.46749168634414673,0.44387000799179077
1293,0.4667528569698334,0.44387000799179077
1294,0.4724787473678589,0.44387000799179077
1295,0.47229406237602234,0.44387000799179077
1296,0.46102696657180786,0.44387000799179077
1297,0.47709640860557556,0.4431314766407013
1298,0.4748799502849579,0.4431314766407013
1299,0.47709640860557556,0.4431314766407013
1300,0.46250462532043457,0.4431314766407013
1301,0.476911723613739,0.4431314766407013
1302,0.4772811233997345,0.4431314766407013
1303,0.46712228655815125,0.4431314766407013
1304,0.4735870063304901,0.4431314766407013
1305,0.463058739900589,0.4431314766407013
1306,0.46989285945892334,0.44387000799179077
1307,0.4673069715499878,0.44460856914520264
1308,0.47321757674217224,0.44460856914520264
1309,0.47044700384140015,0.44460856914520264
1310,0.47746583819389343,0.44460856914520264
1311,0.48079055547714233,0.44460856914520264
1312,0.4724787473678589,0.44460856914520264
1313,0.4691540598869324,0.4453471302986145
1314,0.46952345967292786,0.4453471302986145
1315,0.46582934260368347,0.4453471302986145
1316,0.4721093475818634,0.4453471302986145
1317,0.4739564061164856,0.44387000799179077
1318,0.47986701130867004,0.44387000799179077
1319,0.4726634621620178,0.44387000799179077
1320,0.4796822965145111,0.44460856914520264
1321,0.4697081744670868,0.4453471302986145
1322,0.47432583570480347,0.44460856914520264
1323,0.47561877965927124,0.44387000799179077
1324,0.47709640860557556,0.44387000799179077
1325,0.4852235019207001,0.44387000799179077
1326,0.46250462532043457,0.4453471302986145
1327,0.47451052069664,0.4453471302986145
1328,0.4650905132293701,0.4453471302986145
1329,0.4735870063304901,0.44387000799179077
1330,0.47414112091064453,0.4431314766407013
1331,0.47414112091064453,0.4431314766407013
1332,0.471555233001709,0.44387000799179077
1333,0.4634281396865845,0.4431314766407013
1334,0.4687846302986145,0.44387000799179077
1335,0.47617289423942566,0.44387000799179077
1336,0.4669375717639923,0.44387000799179077
1337,0.4721093475818634,0.44387000799179077
1338,0.47746583819389343,0.44387000799179077
1339,0.47561877965927124,0.44387000799179077
1340,0.48466938734054565,0.44387000799179077
1341,0.47765052318573,0.44387000799179077
1342,0.4748799502849579,0.44387000799179077
1343,0.4748799502849579,0.44387000799179077
1344,0.48079055547714233,0.44387000799179077
1345,0.4748799502849579,0.44387000799179077
1346,0.4852235019207001,0.44460856914520264
1347,0.46712228655815125,0.44460856914520264
1348,0.4724787473678589,0.44460856914520264
1349,0.4693387448787689,0.44387000799179077
1350,0.4748799502849579,0.44460856914520264
1351,0.47414112091064453,0.44387000799179077
1352,0.4724787473678589,0.44460856914520264
1353,0.480051726102829,0.44460856914520264
1354,0.47561877965927124,0.44460856914520264
1355,0.47838935256004333,0.44460856914520264
1356,0.47506463527679443,0.4453471302986145
1357,0.4852235019207001,0.44460856914520264
1358,0.47654229402542114,0.44460856914520264
1359,0.47506463527679443,0.44460856914520264
1360,0.46859991550445557,0.44460856914520264
1361,0.47284817695617676,0.44387000799179077
1362,0.4697081744670868,0.44387000799179077
1363,0.47377169132232666,0.44460856914520264
1364,0.47561877965927124,0.4453471302986145
1365,0.4687846302986145,0.446085661649704
1366,0.4758034646511078,0.4453471302986145
1367,0.4669375717639923,0.446085661649704
1368,0.4735870063304901,0.446085661649704
1369,0.46712228655815125,0.446085661649704
1370,0.4796822965145111,0.44460856914520264
1371,0.4735870063304901,0.44460856914520264
1372,0.4791281819343567,0.44460856914520264
1373,0.47451052069664,0.44460856914520264
1374,0.4833764433860779,0.4453471302986145
1375,0.47229406237602234,0.446085661649704
1376,0.47617289423942566,0.446085661649704
1377,0.4763575792312622,0.446085661649704
1378,0.47284817695617676,0.4453471302986145
1379,0.4863317310810089,0.4453471302986145
1380,0.47654229402542114,0.4453471302986145
1381,0.48300701379776,0.4453471302986145
1382,0.4815293550491333,0.4453471302986145
1383,0.47709640860557556,0.4453471302986145
1384,0.47321757674217224,0.4453471302986145
1385,0.4833764433860779,0.446085661649704
